"","x1","x2","x3","x4","x5","x6","x7","x8","y"
"2102",2,"w",0.592229753499851,"i","ut","2023-09-1941414141",0.342766334069893,0.714693446177989,"b"
"2103",2,"z",0.706092064268887,"u","dolor","2023-05-0641414141",,0.344630734762177,"a"
"2104",4,"q",0.702568701701239,"w","vel","2024-09-2641414141",0.435776846017689,0.412085855845362,"a"
"2105",3,"a",0.534773129737005,"f","iste","2024-09-1441414141",0.0802692878060043,0.937354788416997,"b"
"2106",3,"q",0.0732231680303812,"q","quia","2022-10-1241414141",0.18847350589931,0.579825076740235,"b"
"2107",1,"w",0.349414446856827,"e","ut","2022-07-0141414141",0.204708865145221,0.975781820481643,"b"
"2108",2,"d",0.894325859611854,"o","anim","2024-06-0341414141",0.38642988819629,0.0311284796334803,"c"
"2109",4,"y",0.817854230757803,"q","beatae
vitae","2024-12-2041414141",0.367928503546864,0.0545656878966838,"c"
"2110",4,"w",0.807695485185832,"c","voluptas","2022-03-2341414141",0.280086442362517,0.305760779185221,"a"
"2111",3,"b",0.508164673345163,"p","quo","2023-02-1541414141",0.291062149219215,0.424558638362214,"b"
"2112",2,"a",0.862272429978475,"c","vel","2022-11-2541414141",,0.152708675013855,"c"
"2113",2,"u",0.717391012469307,"q","et","2024-12-0641414141",,0.523421882418916,"a"
"2114",2,"p",0.866187654202804,"d","ut","2024-01-3141414141",0.00148623273707926,0.835814075311646,"a"
"2115",3,"v",0.337049338035285,"p","omnis","2024-05-0541414141",0.465977501822636,0.379406696883962,"b"
"2116",2,"x",0.228585188277066,"o","sequi
nesciunt.","2024-11-1441414141",,0.685964149422944,"a"
"2117",3,"a",0.262801171978936,"c","veritatis","2022-09-2341414141",0.453163051279262,0.374403792666271,"a"
"2118",0,"u",0.759711255319417,"x","reprehenderit
in","2023-11-0141414141",0.105057243257761,0.996316283475608,"b"
"2119",3,"x",0.864939258666709,"e","nulla","2023-06-1341414141",0.226436869474128,0.0193400646094233,"c"
"2120",4,"g",0.391804387094453,"l","nulla","2024-04-0141414141",0.326174331828952,0.545839010505006,"b"
"2121",4,"j",0.79770942311734,"n","ex","2022-05-1541414141",0.426979209762067,0.405869465088472,"b"
"2122",3,"u",0.994739606045187,"","eiusmod","2022-10-1641414141",0.351076437160373,0.249789632856846,"c"
"2123",2,"p",0.819587433477864,"p","illo","2023-07-1941414141",,0.967691596597433,"a"
"2124",2,"h",0.838933975435793,"l","sequi
nesciunt.","2024-08-3041414141",,0.429304031888023,"a"
"2125",4,"r",0.66145670809783,"x","in","2022-12-0741414141",,0.960297034820542,"a"
"2126",0,"u",0.613812018884346,"d","natus","2024-10-0541414141",0.207047232659534,0.786062358645722,"a"
"2127",4,"q",0.451355871278793,"","ad","2023-09-0441414141",,0.59057105705142,"a"
"2128",3,"f",0.0807504642289132,"u","vel","2023-09-0241414141",0.232757663819939,0.7464482805226,"a"
"2129",2,"t",0.192503615049645,"r","ut","2022-12-1041414141",,0.502020256826654,"a"
"2130",4,"c",0.158532387111336,"q","dolor","2025-01-0341414141",,0.919039611471817,"b"
"2131",1,"g",0.976067665964365,"o","vel","2022-11-1541414141",,0.215219662990421,"c"
"2132",2,"x",0.253012592671439,"c","quia","2024-12-1141414141",,0.460671252105385,"a"
"2133",1,"u",0.561327998992056,"q","qui","2023-04-1941414141",,0.49977427138947,"a"
"2134",1,"h",0.98075740924105,"n","veniam,
quis","2023-01-1941414141",0.0401077633723617,0.0265156847890466,"c"
"2135",3,"q",0.365435554413125,"t","consequat.
Duis","2024-04-0841414141",,0.796427848283201,"a"
"2136",3,"e",0.530635071918368,"","eiusmod","2023-06-0741414141",0.171270493417978,0.861047235084698,"a"
"2137",2,"h",0.961670559830964,"u","natus","2022-12-3141414141",0.0313284278381616,0.445285799447447,"a"
"2138",3,"g",0.990543996682391,"f","et","2022-02-0841414141",0.0168916112743318,0.381450880551711,"a"
"2139",4,"u",0.954141006805003,"i","est,","2023-08-2641414141",,0.946970129618421,"a"
"2140",3,"w",0.701141852652654,"d","numquam","2023-05-3141414141",,0.113728048512712,"c"
"2141",3,"x",0.252669146284461,"w","aute","2024-05-1741414141",0.238427839707583,0.126557744806632,"c"
"2142",1,"j",0.860624921973795,"f","non","2023-08-1941414141",,0.0932088915724307,"c"
"2143",2,"s",0.498965150676668,"q","dolores","2022-07-1941414141",0.115477808751166,0.900876724626869,"a"
"2144",1,"k",0.465875909198076,"e","velit","2023-04-1541414141",0.340152298798785,0.46776493662037,"a"
"2145",1,"p",0.387438955716789,"k","omnis","2024-02-1841414141",,0.629991937195882,"a"
"2146",1,"x",0.147556271869689,"i","veniam,","2022-06-0541414141",0.176211587153375,0.263091096188873,"c"
"2147",2,"b",0.830626772018149,"y","exercitationem","2024-11-2541414141",,0.577371284365654,"a"
"2148",2,"d",0.0139108472503722,"l","enim","2022-11-0941414141",0.0719397140201181,0.884825517889112,"b"
"2149",3,"g",0.377120367018506,"y","proident,
sunt","2025-01-0341414141",0.180788575438783,0.569925833260641,"a"
"2150",3,"h",0.989124600309879,"q","deserunt","2023-09-1241414141",,0.946465651504695,"a"
"2151",2,"t",0.607437738217413,"s","sed","2024-12-0541414141",,0.951500686816871,"a"
"2152",4,"q",0.106856281636283,"v","reprehenderit","2024-12-1541414141",0.248433690518141,0.80862204474397,"b"
"2153",3,"c",0.516532266512513,"w","veniam,","2022-03-2541414141",,0.920715464279056,"a"
"2154",1,"i",0.673251717118546,"p","adipiscing","2023-05-2641414141",0.372223414946347,0.417343187844381,"a"
"2155",2,"u",0.498052430339158,"d","magni","2023-04-1541414141",0.137406244408339,0.820216795429587,"b"
"2156",2,"s",0.633730672765523,"t","quia","2024-01-0241414141",0.069270845502615,0.28185096080415,"c"
"2157",2,"g",0.164477920625359,"x","sunt","2022-06-1441414141",0.109595196088776,0.874997882405296,"a"
"2158",4,"p",0.486123281065375,"d","quam","2022-03-1041414141",0.431583250174299,0.282844037748873,"c"
"2159",2,"u",0.557269541546702,"b","veniam,
quis","2024-09-1841414141",,0.889862378127873,"a"
"2160",2,"g",0.508105860790238,"z","veniam,","2022-11-1341414141",0.0153201355133206,0.958901149220765,"b"
"2161",5,"e",0.676027624867857,"x","aut","2022-10-1541414141",0.265632547205314,0.387033133534715,"a"
"2162",1,"x",0.0240185137372464,"j","deserunt","2023-03-0941414141",,0.604926960542798,"a"
"2163",3,"s",0.515056470409036,"h","exercitationem","2023-04-2941414141",,0.694995259633288,"a"
"2164",3,"d",0.0311917944345623,"q","eiusmod","2022-01-2741414141",0.0616148300468922,0.72396389208734,"a"
"2165",3,"o",0.355328579666093,"x","ipsum","2022-04-1041414141",0.222504966426641,0.379327194998041,"b"
"2166",5,"e",0.784326937748119,"k","Ut","2022-08-0341414141",0.327545208157972,0.657634766073897,"b"
"2167",1,"h",0.714013633551076,"r","qui","2023-08-0641414141",0.0824756342917681,0.747998373582959,"a"
"2168",5,"k",0.0736975707113743,"k","nostrum","2024-05-0441414141",,0.551265130518004,"a"
"2169",3,"n",0.548401064006612,"h","nostrum","2022-05-1941414141",,0.229763327166438,"c"
"2170",2,"w",0.2941610570997,"x","eum","2023-01-1541414141",,0.609973041107878,"a"
"2171",1,"e",0.797547924565151,"f","eu
fugiat","2022-03-2341414141",0.104943393496796,0.763359835138544,"a"
"2172",2,"f",0.121424818178639,"d","dolores","2022-12-0141414141",,0.412301733158529,"a"
"2173",1,"x",0.152962522115558,"f","et","2024-01-2541414141",0.418934612069279,0.509570304537192,"a"
"2174",2,"l",0.92154576163739,"f","ea","2024-10-1741414141",,0.444309246260673,"a"
"2175",4,"t",0.9742428928148,"","doloremque","2024-03-0941414141",0.183542440878227,0.886358757736161,"a"
"2176",1,"t",0.854359040735289,"f","est,","2023-05-0941414141",,0.660647443728521,"a"
"2177",2,"l",0.148207056103274,"z","beatae
vitae","2023-07-1141414141",,0.179517715703696,"c"
"2178",4,"d",0.0350881286431104,"a","error","2023-12-1041414141",,0.209239163435996,"c"
"2179",1,"m",0.311594786122441,"u","dolorem","2023-08-3041414141",0.301693674642593,0.633189371787012,"b"
"2180",3,"z",0.698690877761692,"g","dicta","2022-12-0541414141",0.17813794570975,0.0933343251235783,"c"
"2181",4,"i",0.773581372341141,"l","explicabo.","2022-07-2141414141",0.47121517569758,0.0724643825087696,"c"
"2182",3,"j",0.302814436145127,"z","in","2022-07-2841414141",0.465077164582908,0.616495127091184,"b"
"2183",0,"a",0.65161992283538,"i","autem","2023-12-1541414141",0.0022593098692596,0.815840949537233,"b"
"2184",2,"j",0.103779564378783,"l","suscipit","2023-08-2941414141",,0.582803442608565,"a"
"2185",3,"n",0.0685858617071062,"z","incidunt
ut","2023-12-1441414141",,0.314185390016064,"a"
"2186",0,"i",0.117773037403822,"y","omnis","2022-07-0641414141",0.249917174689472,0.121123941848055,"c"
"2187",4,"j",0.264013109495863,"y","nihil","2022-03-1441414141",0.0865017236210406,0.27538103191182,"c"
"2188",3,"d",0.520306226331741,"p","aspernatur","2022-04-2941414141",,0.685268150176853,"a"
"2189",2,"k",0.766425190260634,"e","exercitationem","2023-10-0941414141",,0.0291121553163975,"c"
"2190",3,"x",0.492421811213717,"k","ullam","2022-08-2741414141",0.204235311830416,0.873204997275025,"b"
"2191",3,"g",0.984200631966814,"b","et","2022-10-2341414141",,0.123830963391811,"c"
"2192",1,"n",0.0736579473596066,"q","nostrud","2023-01-2041414141",0.162140390835702,0.576495562912896,"a"
"2193",3,"r",0.956636133370921,"z","aliqua.
Ut","2022-01-0941414141",,0.659507309785113,"a"
"2194",4,"b",0.828741249861196,"f","illo","2022-04-0741414141",,0.568168780533597,"a"
"2195",4,"w",0.974658727645874,"a","suscipit","2024-11-1841414141",,0.0981008470989764,"c"
"2196",3,"h",0.637750228168443,"z","laborum
Sed","2024-02-1741414141",,0.720329336356372,"a"
"2197",3,"j",0.873201325768605,"m","pariatur.","2023-06-2341414141",,0.771438375813887,"a"
"2198",3,"m",0.460370187181979,"y","ipsum","2024-06-1941414141",0.138940357603133,0.264035866595805,"c"
"2199",2,"v",0.6864683853928,"a","nostrud","2023-07-2241414141",,0.127575145568699,"c"
"2200",1,"h",0.629336665384471,"y","deserunt","2022-03-0341414141",0.0326703309547156,0.0379975929390639,"c"
"2201",4,"a",0.390463993884623,"g","ipsa","2024-04-2841414141",,0.185667353449389,"c"
"2202",3,"o",0.278983126860112,"f","aspernatur","2023-08-0141414141",0.298692622222006,0.826605037087575,"a"
"2203",3,"w",0.749725982546806,"z","velit
esse","2022-11-1741414141",,0.293877341318876,"c"
"2204",0,"c",0.291213616495952,"z","officia","2024-09-0741414141",0.18734219064936,0.136311204638332,"c"
"2205",1,"r",0.269700133008882,"h","proident,
sunt","2024-10-1741414141",,0.240009853150696,"c"
"2206",3,"n",0.0851649174001068,"k","ea
commodi","2023-02-2741414141",,0.116801438620314,"c"
"2207",1,"n",0.022580279968679,"e","nulla","2024-10-2541414141",,0.829803534550592,"b"
"2208",3,"f",0.969063686905429,"p","do","2023-05-1341414141",,0.704012281959876,"a"
"2209",3,"y",0.887297583278269,"a","qui","2023-06-0541414141",,0.170032293302938,"c"
"2210",2,"z",0.967228769091889,"j","consequat.
Duis","2022-11-0241414141",,0.445264814654365,"a"
"2211",2,"i",0.302867865888402,"r","velit,","2024-10-2841414141",,0.754723206860945,"a"
"2212",3,"p",0.229721943615004,"o","ipsam","2024-05-0941414141",0.382044641068205,0.385809863684699,"a"
"2213",1,"x",0.766332377213985,"w","Neque","2024-04-0841414141",0.453765717102215,0.916678441688418,"b"
"2214",1,"g",0.419118534075096,"k","
consectetur","2022-10-1141414141",0.489734938368201,0.514075990300626,"a"
"2215",3,"u",0.0422364356927574,"x","enim","2023-12-1141414141",0.233419361989945,0.429968166863546,"b"
"2216",1,"n",0.780368977924809,"n","ad","2022-07-1641414141",0.396388202672824,0.679039773298427,"b"
"2217",1,"w",0.000262677436694503,"r","ipsum","2022-08-0641414141",,0.433932813582942,"a"
"2218",3,"t",0.172861547674984,"d","dolore","2024-03-0541414141",0.0949459860567003,0.211242927471176,"c"
"2219",3,"t",0.45487010688521,"s","eum","2023-09-2441414141",,0.454809110378847,"a"
"2220",2,"g",0.530796640785411,"d","esse","2023-06-1841414141",0.198503640946001,0.47020308021456,"a"
"2221",2,"c",0.0739243892021477,"r","labore","2022-09-0841414141",0.363384068012238,0.423242035787553,"a"
"2222",3,"b",0.122971093747765,"m","enim","2024-01-1941414141",,0.785482520703226,"a"
"2223",4,"y",0.355972660705447,"","sed","2023-03-1041414141",,0.601853382773697,"a"
"2224",1,"j",0.219573496840894,"c","officia","2022-09-0741414141",,0.0819340972229838,"c"
"2225",5,"w",0.632906555663794,"n","quisquam","2022-05-0341414141",,0.295180635759607,"c"
"2226",0,"s",0.401955199427903,"t","ipsa","2022-12-0341414141",0.245487305568531,0.338711245451123,"a"
"2227",1,"x",0.29592087585479,"p","do","2022-02-2841414141",0.0734703168272972,0.119186585769057,"c"
"2228",2,"x",0.063052425859496,"x","quisquam","2023-02-1441414141",,0.350685047451407,"a"
"2229",4,"n",0.512056463165209,"j","veniam,","2024-08-1841414141",0.415739215211943,0.81611209968105,"a"
"2230",1,"v",0.726913170656189,"c","sint","2023-04-1941414141",,0.0573742357082665,"c"
"2231",3,"w",0.234243478626013,"f","vel","2024-05-0141414141",0.260595502797514,0.493517654947937,"a"
"2232",4,"h",0.234864468453452,"w","suscipit","2022-04-2041414141",,0.210668315412477,"c"
"2233",2,"b",0.136268353322521,"k","eum","2023-02-0441414141",0.191351365065202,0.570886068511754,"b"
"2234",3,"a",0.465865168720484,"c","sunt","2022-01-1241414141",,0.792669153306633,"b"
"2235",2,"d",0.406368251657113,"i","aspernatur","2025-01-1041414141",,0.72638264298439,"a"
"2236",2,"w",0.0174538567662239,"c","vel","2024-08-1741414141",,0.938225568505004,"a"
"2237",4,"d",0.844444361515343,"","sit","2025-01-1041414141",0.19768235925585,0.60300556011498,"a"
"2238",2,"z",0.498626820975915,"a","ut","2023-01-1341414141",0.491611324716359,0.225710825994611,"c"
"2239",0,"w",0.135326752671972,"b","nisi","2024-04-0141414141",,0.619461061432958,"a"
"2240",4,"t",0.951746404636651,"z","aute","2024-10-0341414141",0.305577026447281,0.853738542879,"a"
"2241",2,"c",0.80923667922616,"l","enim","2023-10-0941414141",,0.259460218483582,"c"
"2242",3,"b",0.218306465540081,"t","error","2023-08-2841414141",0.144278911640868,0.648441037395969,"a"
"2243",1,"v",0.29344053985551,"x","aut","2023-09-0541414141",,0.658819942269474,"a"
"2244",5,"l",0.287411506287754,"w","deserunt","2024-09-2341414141",,0.893445904599503,"a"
"2245",4,"r",0.0925536379218102,"p","nisi","2024-06-1341414141",0.383186439517885,0.149678928079084,"c"
"2246",4,"e",0.766946302494034,"k","
consectetur","2024-01-2641414141",,0.0419260810595006,"c"
"2247",2,"e",0.737265248317271,"v","ullam","2022-04-2541414141",0.0908259712159634,0.594277223572135,"b"
"2248",3,"t",0.634773570578545,"t","ex","2023-09-1241414141",,0.292405934538692,"c"
"2249",2,"w",0.767366955988109,"n","enim","2024-08-0841414141",0.042114298325032,0.888014716794714,"b"
"2250",2,"s",0.534320353297517,"b","non","2022-07-0541414141",,0.814207214629278,"a"
"2251",5,"d",0.878298173192888,"n","iste","2024-12-0241414141",0.206461193738505,0.27647542138584,"c"
"2252",5,"j",0.974106436828151,"v","ipsa","2022-07-1041414141",0.146641561994329,0.0728887023869902,"c"
"2253",2,"y",0.723322198260576,"l","ut","2024-03-3141414141",0.422464219620451,0.0963416083250195,"c"
"2254",3,"c",0.730078752152622,"z","labore","2023-11-0641414141",,0.394243155606091,"a"
"2255",2,"r",0.482872833497822,"t","dolorem","2023-06-3041414141",,0.418532364303246,"a"
"2256",2,"u",0.125008395407349,"l","ex","2024-08-2041414141",,0.723094941116869,"a"
"2257",3,"l",0.935872181551531,"g","non","2023-07-1141414141",,0.156487859087065,"c"
"2258",2,"p",0.454306546598673,"e","eos","2024-05-2341414141",,0.596586082130671,"a"
"2259",1,"h",0.330924039706588,"","sunt","2023-03-3041414141",,0.646348670590669,"a"
"2260",5,"u",0.61661246814765,"a","dolores","2023-01-1541414141",,0.85363581776619,"b"
"2261",3,"y",0.466047002701089,"k","non","2024-05-1341414141",,0.509256689576432,"a"
"2262",4,"u",0.0165133019909263,"f","et","2024-03-2941414141",,0.866113416850567,"a"
"2263",2,"g",0.370586140314117,"r","velit,","2024-10-1541414141",,0.87788631953299,"b"
"2264",1,"t",0.0698972358368337,"f","amet,","2023-01-1641414141",,0.00608036597259343,"c"
"2265",3,"v",0.772036544280127,"l","voluptatem.","2023-07-1341414141",0.0846891754772514,0.482107380172238,"a"
"2266",0,"o",0.671254074200988,"a","aut
odit","2024-06-1541414141",,0.606943721184507,"a"
"2267",1,"k",0.353785989806056,"u","inventore","2022-01-0941414141",0.421120238490403,0.673712123418227,"b"
"2268",4,"o",0.973646319238469,"l","eum","2023-09-1841414141",,0.949266374111176,"a"
"2269",1,"e",0.742732625920326,"u","explicabo.","2023-08-1941414141",,0.485308229690418,"a"
"2270",2,"h",0.206349791027606,"k","quis","2024-04-2341414141",0.385711134877056,0.51425075950101,"b"
"2271",2,"d",0.0756800000090152,"f","sed","2024-02-1241414141",,0.865391318686306,"a"
"2272",2,"w",0.66439497936517,"r","quasi","2024-06-2241414141",0.344380787340924,0.809015287086368,"b"
"2273",2,"h",0.217943430412561,"g","ea
commodi","2024-08-2141414141",,0.352930409600958,"a"
"2274",0,"m",0.226155072450638,"q","error","2022-10-1041414141",0.271814240142703,0.756974156713113,"a"
"2275",4,"c",0.615392512176186,"","aspernatur","2023-10-2241414141",0.222489537904039,0.612359546124935,"b"
"2276",4,"f",0.910751767456532,"s","incidunt
ut","2023-03-0441414141",0.467761723557487,0.735949627123773,"b"
"2277",4,"d",0.576874491060153,"j","quia","2023-12-0641414141",0.287697470746934,0.546586478594691,"a"
"2278",2,"s",0.147035354981199,"y","Ut","2023-04-1341414141",,0.841309678507969,"a"
"2279",2,"q",0.242244239430875,"c","tempor
incididunt","2023-06-1441414141",0.187854899093509,0.991076168371364,"a"
"2280",1,"z",0.141818718053401,"g","nihil","2024-01-1241414141",0.303284199675545,0.772856042254716,"a"
"2281",2,"h",0.917970472713932,"s","quo","2022-06-2741414141",,0.678668226581067,"a"
"2282",4,"y",0.355561106698588,"r","nulla","2024-03-0841414141",0.410994367441162,0.91352030960843,"b"
"2283",2,"s",0.793623515870422,"i","sit","2023-04-1141414141",,0.912153962766752,"a"
"2284",3,"r",0.667011849815026,"z","ratione","2022-08-0741414141",,0.391022900119424,"a"
"2285",3,"z",0.534344068961218,"e","voluptatem.","2024-04-0841414141",,0.0998159293085337,"c"
"2286",1,"t",0.595809340011328,"j","exercitation
ullamco","2022-12-2641414141",0.26085795625113,0.0221229079179466,"c"
"2287",3,"k",0.616051187273115,"w","exercitation
ullamco","2024-02-1441414141",,0.604095828253776,"a"
"2288",1,"j",0.939410876482725,"u","qui","2023-04-2141414141",0.25691536301747,0.0872361483052373,"c"
"2289",3,"o",0.394536583684385,"","voluptatem","2022-03-1341414141",0.00697439699433744,0.195314548211172,"c"
"2290",3,"h",0.689714973093942,"k","modi","2024-02-0341414141",,0.105370650533587,"c"
"2291",2,"p",0.888258199673146,"g","nihil","2024-01-0841414141",0.298491714755073,0.629116263240576,"a"
"2292",4,"o",0.560395088745281,"w","sed","2023-12-3041414141",,0.44953896314837,"a"
"2293",2,"q",0.644529909593984,"a","dolorem","2022-01-0141414141",0.0698212687857449,0.732708243187517,"b"
"2294",2,"l",0.708981927717105,"h","magnam","2024-08-1741414141",0.260258223628625,0.759656771551818,"a"
"2295",4,"h",0.0227112392894924,"n","irure","2024-03-0941414141",0.381385995540768,0.455826878780499,"a"
"2296",2,"p",0.44735949113965,"k","quia","2022-03-2041414141",0.107188516063616,0.0763621260412037,"c"
"2297",2,"q",0.512669848510996,"w","voluptate","2023-07-1841414141",0.346513574477285,0.101498380070552,"c"
"2298",4,"b",0.184498629067093,"e","dolore","2022-10-1741414141",,0.791078838054091,"a"
"2299",3,"a",0.480228195432574,"c","Quis","2024-07-0841414141",0.230163745116442,0.524550409056246,"b"
"2300",4,"s",0.712938967626542,"","dolor","2022-05-0441414141",0.205880195368081,0.0721539298538119,"c"
"2301",2,"v",0.154525752877817,"d","mollit","2022-07-0841414141",,0.477193299448118,"a"
"2302",4,"i",0.520669294288382,"b","quaerat","2023-02-0641414141",0.151525410357863,0.236462272237986,"c"
"2303",1,"z",0.356001584324986,"o","elit,","2022-06-1941414141",0.495600774185732,0.949611939955503,"a"
"2304",3,"b",0.850150193087757,"d","aliquip","2024-02-0641414141",,0.407914720475674,"a"
"2305",3,"c",0.95691597298719,"y","unde","2022-04-2441414141",,0.609945218777284,"a"
"2306",2,"x",0.420574000803754,"l","velit
esse","2023-08-1341414141",,0.013640305493027,"c"
"2307",3,"a",0.99438320659101,"e","doloremque","2024-03-1441414141",,0.770747162634507,"a"
"2308",3,"g",0.105806482722983,"a","est","2023-09-1141414141",,0.126769268885255,"c"
"2309",4,"i",0.86206818302162,"m","est","2024-01-1441414141",0.205434941453859,0.0326705726329237,"c"
"2310",2,"q",0.429872309556231,"x","non","2024-08-3041414141",0.00471272808499634,0.269645063206553,"c"
"2311",3,"z",0.328336393460631,"","aliqua.
Ut","2022-05-0941414141",,0.990603249520063,"b"
"2312",0,"k",0.360490915365517,"y","ut","2024-02-0641414141",0.441267360467464,0.371533421333879,"b"
"2313",2,"c",0.839514588471502,"i","nulla","2022-02-0641414141",0.378813110291958,0.159647234948352,"c"
"2314",3,"j",0.946665340103209,"k","ea","2024-04-2041414141",,0.0705020253080875,"c"
"2315",3,"q",0.758293994935229,"x","veniam,","2023-08-2541414141",,0.171025754651055,"c"
"2316",4,"m",0.210214843275025,"w","sed","2024-06-1241414141",0.363093280931935,0.383214753586799,"a"
"2317",1,"o",0.960593484574929,"j","natus","2022-12-1241414141",0.468442923622206,0.934682138264179,"b"
"2318",3,"j",0.127040195045993,"e","iure","2022-01-0941414141",0.0541705745272338,0.422173993196338,"a"
"2319",2,"m",0.257947469130158,"p","laudantium,
totam","2022-08-2741414141",0.246182932518423,0.520507134031504,"a"
"2320",3,"n",0.928068329347298,"o","veniam,
quis","2022-05-1341414141",,0.712155231274664,"a"
"2321",3,"t",0.812447611242533,"q","proident,
sunt","2022-04-1541414141",0.277569570578635,0.156208533560857,"c"
"2322",3,"f",0.765762768685818,"l","nisi","2024-08-1641414141",,0.764953789999709,"b"
"2323",2,"y",0.995592433959246,"l","adipiscing","",0.0910094249993563,0.978734746575356,"b"
"2324",3,"o",0.783452158793807,"y","ab","2022-02-1641414141",,0.471286875661463,"a"
"2325",2,"x",0.0177878451067954,"k","ut","2022-02-0441414141",,0.315831361571327,"a"
"2326",2,"d",0.86051969230175,"m","eiusmod","2022-10-2241414141",,0.40819291677326,"a"
"2327",2,"w",0.809982174308971,"q","quae","2024-09-2941414141",0.0865979106165469,0.0045590503141284,"c"
"2328",1,"a",0.337829839671031,"f","modi","2024-08-0141414141",0.325958712724969,0.713597262045369,"a"
"2329",2,"z",0.90692139021121,"c","in","2022-10-2341414141",,0.891232673544437,"a"
"2330",3,"e",0.152814695611596,"o","ad","2024-12-0841414141",,0.225540006998926,"c"
"2331",0,"z",0.68750654370524,"e","velit,","2024-09-1941414141",0.431585652288049,0.569372629979625,"a"
"2332",2,"m",0.50708022643812,"c","esse","2022-12-2041414141",,0.259316562442109,"c"
"2333",3,"a",0.717088690027595,"v","laboris","2024-02-0741414141",0.0871424563229084,0.522182179614902,"b"
"2334",3,"m",0.106017280369997,"p","eu
fugiat","2023-08-1541414141",,0.506862938636914,"a"
"2335",3,"q",0.225285546854138,"d","ea","2022-11-2541414141",0.183938938891515,0.162742336280644,"c"
"2336",1,"x",0.223725990857929,"v","sit","2024-05-2141414141",,0.768959771841764,"a"
"2337",1,"c",0.231017877347767,"g","Quis","2022-12-2241414141",,0.582870474783704,"a"
"2338",4,"s",0.138864669483155,"f","dolorem","2023-07-0641414141",0.065356265520677,0.739584250375628,"a"
"2339",4,"p",0.152650693897158,"c","eaque","2023-07-0141414141",,0.657228880329058,"a"
"2340",4,"x",0.881127545842901,"s","Ut","2023-08-3141414141",0.305339894955978,0.16320248041302,"c"
"2341",3,"r",0.0427833027206361,"m","ipsa","2023-12-3141414141",0.25903362990357,0.189036263618618,"c"
"2342",1,"q",0.974584124283865,"e","sit","2024-10-1141414141",,0.00356131955049932,"c"
"2343",4,"a",0.667434707051143,"v","eius","2024-05-1241414141",,0.804057413246483,"b"
"2344",4,"w",0.794006209354848,"g","qui","2024-09-2341414141",0.292070804629475,0.311460134806111,"a"
"2345",1,"s",0.544115369673818,"f","sit","2022-08-0241414141",,0.906707344111055,"a"
"2346",1,"d",0.0375694623216987,"e","ab","2022-08-2341414141",0.0393994634505361,0.516891503240913,"b"
"2347",3,"j",0.488238062011078,"q","aliquip","2023-05-1441414141",,0.74363252799958,"a"
"2348",2,"d",0.198703909059986,"y","consequatur?","2022-02-2841414141",0.106827740790322,0.59961730404757,"a"
"2349",2,"p",0.562403824646026,"r","accusantium","2022-07-1541414141",,0.789594511967152,"a"
"2350",2,"g",0.879476123256609,"o","ab","2024-04-1541414141",,0.571347393793985,"a"
"2351",3,"f",0.339503657771274,"x","consequatur?","2022-08-1441414141",0.0195385995320976,0.9160032030195,"b"
"2352",4,"z",0.131566231604666,"y","Neque","2024-08-1641414141",0.444231350906193,0.757060386938974,"b"
"2353",2,"d",0.961638147942722,"y","fugiat","2023-06-0541414141",0.0688502315897495,0.153280704049394,"c"
"2354",3,"w",0.190977588994429,"g","ut","2022-01-2341414141",,0.0350946090184152,"c"
"2355",2,"o",0.639593085972592,"n","et","2024-03-1041414141",,0.757239135913551,"a"
"2356",1,"c",0.617830710252747,"a","cupidatat","2022-10-0141414141",,0.987035557627678,"a"
"2357",1,"m",0.49172715190798,"z","rem","2022-12-2441414141",,0.38433594442904,"a"
"2358",2,"p",0.954228168120608,"d","veniam,
quis","2022-11-0541414141",,0.115895563503727,"c"
"2359",2,"p",0.14463933557272,"g","in","2023-01-3141414141",,0.0437109048943967,"c"
"2360",2,"f",0.0506691390182823,"d","sed","2022-02-2041414141",0.31153021287173,0.136165922041982,"c"
"2361",3,"b",0.163073010509834,"o","ut","2023-10-0841414141",,0.345223961165175,"a"
"2362",3,"h",0.921485302038491,"","non","2024-12-1341414141",0.48977086530067,0.0396326645277441,"c"
"2363",2,"s",0.226743585662916,"g","dolore","2022-11-2941414141",0.360171772772446,0.088584064040333,"c"
"2364",4,"x",0.482108344091102,"j","aspernatur","2023-07-2741414141",,0.275404702406377,"c"
"2365",2,"t",0.680778255686164,"s","aliqua.
Ut","2024-03-0541414141",0.288074067095295,0.393619536189362,"b"
"2366",2,"s",0.560513815376908,"s","fugit,","2024-06-2441414141",,0.427403191803023,"a"
"2367",2,"z",0.82024180307053,"b","ut","2022-08-0741414141",,0.152373753720894,"c"
"2368",3,"c",0.910860498901457,"n","qui","2022-07-2941414141",0.195435271831229,0.503541874233633,"b"
"2369",3,"h",0.285712436074391,"t","dolor","2023-03-0941414141",,0.186794336652383,"c"
"2370",3,"d",0.763619664125144,"t","pariatur","2024-07-0241414141",0.0559955039061606,0.867330797249451,"b"
"2371",4,"h",0.20027052401565,"e","eos","2023-10-2341414141",,0.562533689197153,"a"
"2372",2,"m",0.260534036206082,"s","ut","2024-10-1341414141",,0.956822447245941,"a"
"2373",2,"p",0.232544820522889,"z","aute","2023-04-2341414141",0.0278733219020069,0.989044750342146,"a"
"2374",2,"k",0.26577248913236,"x","aut","2023-07-2641414141",0.446687758201733,0.552655128529295,"b"
