"","x1","x2","x3","x4","x5","x6","x7","x8","y"
"1189",3,"s",0.83948262152262,"b","reprehenderit","2022-02-1641414141",,0.855375441489741,0
"1190",3,"v",0.615913537796587,"g","iste","2022-05-1441414141",0.101522027049214,0.397734791273251,0
"1191",1,"y",0.158776255790144,"n","ipsam","2024-04-0441414141",,0.985050342045724,0
"1192",3,"b",0.402546915924177,"w","sequi
nesciunt.","2023-02-0641414141",0.00360730709508061,0.919524278491735,0
"1193",2,"k",0.936209155013785,"y","pariatur.","2023-08-2041414141",,0.25887646805495,0
"1194",3,"k",0.221142884809524,"x","quo","2022-08-2841414141",,0.883600148838013,0
"1195",0,"k",0.243995039025322,"w","quaerat","2024-06-1841414141",,0.795465403934941,0
"1196",2,"d",0.16287719947286,"z","doloremque","2024-02-2041414141",,0.446183819090948,0
"1197",4,"c",0.934256438398734,"","dolor","2024-07-1441414141",,0.608931840863079,0
"1198",1,"j",0.491001227637753,"e","enim","2024-01-0841414141",0.0107142021879554,0.934391681104898,1
"1199",4,"n",0.484412612393498,"k","officia","2023-12-1241414141",0.450263168662786,0.436902190092951,1
"1200",2,"r",0.195515338797122,"v","magnam","2023-06-1341414141",,0.268046464305371,0
"1201",4,"q",0.718336399877444,"b","et","2023-01-3041414141",0.212227791780606,0.186607547337189,0
"1202",4,"b",0.77619370771572,"d","consequuntur","2024-06-0441414141",0.460629565408453,0.0819838643074036,1
"1203",2,"m",0.558806854765862,"b","Lorem","2023-11-1241414141",,0.46464918111451,0
"1204",3,"o",0.458572190022096,"j","doloremque","2025-01-0341414141",0.219085956458002,0.548968471353874,1
"1205",2,"c",0.199761278694496,"","commodo","2023-08-3041414141",,0.274869289947674,0
"1206",5,"s",0.174360935809091,"i","et","2024-12-0141414141",0.104373985901475,0.478207325795665,0
"1207",1,"k",0.436124052619562,"r","voluptatem","2024-09-1241414141",0.42609582724981,0.911089998902753,0
"1208",1,"g",0.246738200308755,"a","illo","2023-04-1141414141",0.263821804197505,0.197119649499655,0
"1209",3,"b",0.29811670910567,"d","magni","2023-04-2941414141",,0.313184198457748,0
"1210",3,"p",0.103405942674726,"a","ut","2024-01-2341414141",0.29473865381442,0.821159460581839,0
"1211",2,"d",0.153678636066616,"d","nulla","2023-08-0641414141",,0.0981902850326151,0
"1212",5,"a",0.72037774627097,"x","autem","2024-04-1641414141",,0.710752674844116,0
"1213",2,"l",0.443553387187421,"","illo","2023-02-0841414141",0.3013079687953,0.588528208900243,0
"1214",3,"r",0.136577759636566,"t","et","2022-12-1541414141",0.310443217167631,0.43049076711759,0
"1215",1,"g",0.187492913100868,"g","doloremque","2024-06-0841414141",,0.282561860978603,0
"1216",4,"x",0.718674291623756,"k","explicabo.","2024-10-0441414141",0.439151182072237,0.521584516158327,0
"1217",2,"a",0.492504532914609,"e","aliquip","2023-03-0341414141",,0.155597953824326,0
"1218",3,"v",0.908613949315622,"l","eiusmod","2024-03-1041414141",,0.936684468528256,1
"1219",2,"f",0.572887431364506,"c","in","2022-04-1341414141",,0.44656563620083,0
"1220",4,"m",0.783063200768083,"x","qui","2024-08-0241414141",,0.628659923328087,0
"1221",2,"y",0.763519267551601,"w","aute","2024-03-2041414141",0.302216735901311,0.277761644683778,0
"1222",3,"s",0.703220771625638,"o","elit,","2022-09-0441414141",0.304153683362529,0.838531270856038,0
"1223",1,"m",0.197665535146371,"","minima","2024-10-1341414141",0.212695533176884,0.774874345865101,1
"1224",4,"f",0.221628728089854,"p","laboriosam,","2024-06-1841414141",0.0987240681424737,0.385908416938037,0
"1225",4,"l",0.749872935237363,"r","quae","2024-03-1441414141",,0.180314727360383,0
"1226",1,"l",0.374454333679751,"b","quia","2024-04-0241414141",,0.0712887835688889,0
"1227",2,"b",0.501856791786849,"s","molestiae","2024-05-1141414141",,0.654206745093688,0
"1228",2,"e",0.944037679117173,"z","quasi","2022-08-0841414141",,0.343348590191454,0
"1229",4,"l",0.359366819029674,"s","sed","2023-08-1541414141",,0.129036639351398,0
"1230",3,"p",0.80035079177469,"w","anim","2023-09-1341414141",0.367960266768932,0.912667370401323,1
"1231",0,"s",0.868182737380266,"p","qui","2022-03-0541414141",,0.0800782304722816,0
"1232",2,"l",0.562108965590596,"n","iste","2023-09-2141414141",0.0550965834408998,0.897336346097291,0
"1233",2,"g",0.597632413962856,"g","Nemo","2024-08-0141414141",0.0249405603390187,0.165005210554227,0
"1234",3,"w",0.695198773872107,"w","sit","2024-11-2241414141",,0.83093643351458,0
"1235",2,"g",0.215187374735251,"l","consequat.
Duis","2024-01-2441414141",0.0236917240545154,0.0946250290144235,0
"1236",1,"v",0.200166838476434,"i","ut","2023-04-1441414141",0.431450485251844,0.361952994950116,0
"1237",1,"i",0.102420539129525,"x","nisi","2023-04-0341414141",,0.460336522432044,0
"1238",3,"j",0.380957884015515,"y","Neque","2022-08-1541414141",,0.636958360671997,0
"1239",4,"k",0.633586758980528,"e","adipiscing","2023-11-1341414141",,0.17620183294639,0
"1240",2,"u",0.336851184722036,"y","sint","2024-04-1141414141",0.0339109387714416,0.385480601573363,0
"1241",1,"j",0.224221840268001,"s","quo","2023-12-2741414141",0.150887707481161,0.438264627242461,0
"1242",2,"g",0.826292278710753,"d","ratione","2024-03-2141414141",,0.342153820674866,0
"1243",3,"r",0.964702210854739,"r","ab","2023-02-2841414141",0.12301266239956,0.913585297064856,1
"1244",2,"n",0.205885413568467,"y","eum","2024-09-0541414141",,0.194529693340883,0
"1245",3,"e",0.707051960751414,"g","ut","2022-11-2141414141",0.0601925665978342,0.164332545595244,1
"1246",2,"i",0.116669101174921,"w","aute","2023-10-2941414141",0.26811269344762,0.865099985618144,1
"1247",3,"t",0.00310318847186863,"m","cillum","2024-10-2241414141",0.242778313113376,0.605887173907831,0
"1248",1,"y",0.282368090702221,"e","occaecat","2022-07-0641414141",,0.0694355443120003,0
"1249",2,"k",0.153260407038033,"h","magna","2022-06-0441414141",0.476068153744563,0.501548311207443,1
"1250",3,"c",0.531040063127875,"s","voluptatem","2024-12-1341414141",,0.530729201156646,0
"1251",4,"q",0.10642172396183,"t","incidunt
ut","2024-10-1141414141",,0.109235923504457,0
"1252",3,"i",0.462126197991893,"t","aut","2024-06-1341414141",0.403097943402827,0.585446466691792,1
"1253",3,"m",0.154661905020475,"p","ut","2023-06-2741414141",,0.290845592971891,0
"1254",0,"i",0.283326339907944,"j","fugiat","2024-02-0641414141",0.264485466526821,0.00304908095858991,0
"1255",1,"z",0.0496722862590104,"g","ut","2022-07-0641414141",,0.193087670020759,0
"1256",4,"i",0.299716314766556,"h","aspernatur","2024-05-3041414141",0.0669430601410568,0.815239714691415,0
"1257",1,"p",0.698860778007656,"","aut
odit","2022-12-0741414141",,0.282928975997493,0
"1258",2,"l",0.228720621438697,"t","eum","2023-07-2141414141",0.485444706398994,0.0622363628353924,0
"1259",5,"z",0.646893698023632,"y","ad","2025-01-0741414141",0.0909334756433964,0.601009701145813,0
"1260",3,"a",0.774328758241609,"v","ut","2022-08-1541414141",0.348789694020525,0.856235365616158,1
"1261",2,"e",0.664692461490631,"x","irure","2023-02-1341414141",0.145133711164817,0.7049025434535,1
"1262",3,"r",0.463247999083251,"i","ea","2022-01-2641414141",0.155927249928936,0.663266705349088,1
"1263",1,"k",0.86937085329555,"e","ipsum","2024-01-1141414141",,0.356845329748467,0
"1264",1,"t",0.777583897812292,"h","qui","2023-03-1441414141",,0.0667249166872352,0
"1265",3,"c",0.485899541061372,"v","explicabo.","2024-04-2341414141",0.458562082843855,0.435571914538741,1
"1266",1,"f",0.203016862971708,"j","ut","2023-01-1141414141",0.0161281493492424,0.583573769778013,1
"1267",3,"k",0.924854790559039,"i","nisi","2024-06-1041414141",0.264497348805889,0.0824948514346033,1
"1268",4,"o",0.888774516293779,"m","reprehenderit","2023-04-2441414141",0.0110557884909213,0.642441944917664,0
"1269",1,"r",0.129668065579608,"b","occaecat","2024-04-1341414141",0.485494366381317,0.886348794680089,1
"1270",5,"r",0.383586062584072,"b","aliquip","2024-06-2141414141",0.483040692284703,0.427858126116917,0
"1271",0,"h",0.246543393237516,"s","beatae
vitae","2024-11-2141414141",0.278249750845134,0.277046793838963,0
"1272",3,"b",0.576304845279083,"y","exercitation
ullamco","2022-03-1941414141",,0.698297420749441,0
"1273",2,"d",0.218306163325906,"l","beatae
vitae","2024-02-1941414141",0.197454763576388,0.899864689214155,1
"1274",3,"k",0.545357164693996,"g","consequatur?","2024-02-0141414141",,0.243897920707241,0
"1275",4,"g",0.352754439227283,"v","eu
fugiat","2023-05-0441414141",0.336463837651536,0.900781047297642,1
"1276",3,"r",0.569245360558853,"","dolor","2024-09-1241414141",,0.307228175923228,0
"1277",3,"c",0.183019544230774,"j","","2023-02-2741414141",,0.649840207537636,1
"1278",3,"z",0.102268013404682,"o","dolor","2024-06-1741414141",0.0732970067765564,0.465803169645369,0
"1279",2,"t",0.739935886114836,"m","sed","2022-08-1941414141",,0.622754164040089,0
"1280",2,"x",0.212114793714136,"c","ipsa","2024-02-2441414141",0.116787662729621,0.352278422564268,0
"1281",2,"r",0.449031442869455,"p","id","2022-06-0541414141",,0.694381187204272,0
"1282",4,"s",0.410423358669505,"t","sunt","2022-08-2841414141",0.46009191358462,0.496508455602452,0
"1283",3,"l",0.866704407613724,"g","dicta","2024-02-0241414141",,0.807471045758575,0
"1284",3,"u",0.133541823364794,"j","aute","2023-09-1641414141",,0.567032630555332,0
"1285",3,"s",0.063499870011583,"k","dolor","2024-02-0141414141",0.464357001008466,0.22944208746776,1
"1286",2,"k",0.75711437035352,"h","ea
commodi","2024-07-1341414141",,0.213029741309583,0
"1287",3,"y",0.0628364102449268,"f","aut
odit","",,0.890002321684733,0
"1288",3,"k",0.158744985470548,"p","amet,
consectetur,","2024-01-1441414141",0.245810232125223,0.590833303052932,0
"1289",2,"g",0.248516072751954,"e","Neque","2024-05-2241414141",0.367730766767636,0.724876472493634,0
"1290",3,"j",0.317895075771958,"w","voluptatem","2023-06-2341414141",,0.417749193031341,0
"1291",4,"j",0.191229863557965,"v","vel","2022-08-2241414141",0.162785619264469,0.799972728826106,0
"1292",3,"o",0.816795442253351,"","ut","2022-01-0241414141",0.337114121532068,0.0523337970953435,1
"1293",2,"t",0.0641318936832249,"e","suscipit","2022-06-0341414141",0.166553398827091,0.263314894866198,1
"1294",4,"b",0.630800343351439,"w","voluptate","2023-02-2841414141",0.439461848465726,0.0602614241652191,1
"1295",2,"b",0.652648609830067,"y","illo","2024-02-2541414141",,0.612456867005676,0
"1296",2,"r",0.412991957971826,"k","voluptate","2023-05-3141414141",0.108455453068018,0.263287817360833,0
"1297",3,"f",0.748532560886815,"a","vel","2024-03-0341414141",0.400185418548062,0.437283445615321,1
"1298",3,"j",0.822797322645783,"a","quia","2024-05-0841414141",,0.227574996650219,0
"1299",4,"f",0.906317624263465,"m","eaque","2023-11-1341414141",,0.58406249107793,0
"1300",3,"i",0.660161108942702,"q","incidunt
ut","2023-03-2541414141",,0.612422202946618,0
"1301",0,"s",0.695682439487427,"a","dicta","2024-04-3041414141",,0.87429157551378,0
"1302",2,"e",0.72097963700071,"m","sit","2023-05-0241414141",,0.866721038240939,0
"1303",3,"y",0.666907937731594,"n","aspernatur","2024-03-0341414141",0.361783471656963,0.134892577538267,0
"1304",4,"h",0.803627025103197,"s","commodo","2023-08-1541414141",,0.435276236850768,0
"1305",3,"n",0.903909670421854,"o","exercitation
ullamco","2022-03-2441414141",0.354061680845916,0.808433545287699,1
"1306",3,"j",0.276027291547507,"q","incidunt
ut","2024-12-1441414141",0.0378998953383416,0.312484374735504,0
"1307",1,"c",0.348587814951316,"m","in","2023-12-1241414141",0.0229119851719588,0.812060222495347,0
"1308",1,"x",0.192895513493568,"q","molestiae","2024-09-1341414141",0.0602422466035932,0.20966686704196,1
"1309",3,"e",0.550783560844138,"","sit","2022-12-1341414141",0.295341923134401,0.0324222894851118,0
"1310",1,"r",0.962405932601541,"","ullam","2023-08-0841414141",0.285222399746999,0.772520774742588,1
"1311",2,"l",0.613842624472454,"k","et","2023-10-0141414141",0.204067003913224,0.709317376371473,1
"1312",2,"a",0.977524093817919,"b","Ut","2024-03-0641414141",0.18618052592501,0.572089343564585,1
"1313",4,"q",0.991171718109399,"i","porro","2024-06-1141414141",0.0340822013095021,0.91439241101034,1
"1314",2,"o",0.170476878294721,"w","adipisci","2022-10-0141414141",0.036379805766046,0.140381921315566,1
"1315",3,"s",0.666426308918744,"","ex","2023-03-2841414141",0.266139040468261,0.660973977530375,1
"1316",1,"l",0.620243958430365,"e","cillum","2023-08-2741414141",0.15597787196748,0.690937413834035,0
"1317",3,"c",0.216083840001374,"g","qui","2023-12-1141414141",,0.573180029168725,0
"1318",2,"g",0.867621177108958,"t","Nemo","2022-04-1841414141",0.0222245147451758,0.099555678665638,0
"1319",3,"o",0.679795840056613,"d","natus","2023-03-2841414141",0.0678762409370393,0.502052315045148,0
"1320",1,"z",0.534676841692999,"i","est","2023-07-2541414141",,0.0400686403736472,0
"1321",3,"o",0.125892819371074,"q","omnis","2023-10-1841414141",,0.370339832967147,0
"1322",2,"h",0.802317978115752,"m","quia","2022-07-1241414141",0.437539858277887,0.377708039013669,0
"1323",4,"d",0.132397977635264,"o","illo","2024-05-2441414141",,0.914381662849337,0
"1324",2,"a",0.0306814655195922,"f","beatae
vitae","2022-08-0641414141",,0.59691436169669,0
"1325",5,"q",0.886988603742793,"k","sit","2024-06-2141414141",,0.209803569596261,0
"1326",2,"h",0.27293604821898,"","consequatur,","2024-12-2841414141",0.336034192005172,0.463043613592163,0
"1327",2,"t",0.120423182146624,"y","eos","2024-04-1841414141",,0.989664362045005,0
"1328",2,"i",0.646447578677908,"z","quaerat","2022-10-0441414141",,0.282904866151512,0
"1329",0,"o",0.0586079943459481,"n","eius","2022-04-2941414141",,0.584689985029399,0
"1330",3,"s",0.482065056916326,"n","voluptas","2024-11-2841414141",0.181415612110868,0.127289118710905,0
"1331",3,"j",0.319095213431865,"a","consequatur,","2024-08-1941414141",0.398984418483451,0.547330626985058,0
"1332",2,"r",0.192795138340443,"l","illum","2023-11-2741414141",,0.0659301436971873,0
"1333",3,"z",0.263469261582941,"c","enim","2023-05-2841414141",,0.314773901365697,0
"1334",3,"i",0.580693982774392,"e","beatae
vitae","2023-02-2141414141",0.38444667076692,0.541275166673586,0
"1335",2,"e",0.622954771621153,"x","numquam","2024-05-2841414141",0.392901483923197,0.730685984482989,1
"1336",1,"x",0.108046735404059,"o","aut","2023-08-1441414141",0.161953517468646,0.975417860085145,0
"1337",3,"e",0.405228009447455,"h","accusantium","2023-06-0841414141",0.270716283936054,0.107828641775995,1
"1338",3,"j",0.811733514769003,"z","consequuntur","2024-07-1341414141",0.148766377009451,0.185586448991671,1
"1339",4,"k",0.995932938996702,"h","quaerat","2023-12-1941414141",0.33781692571938,0.870913843158633,1
"1340",3,"r",0.194340190850198,"k","esse","2023-05-2441414141",0.234178314683959,0.834739651763812,1
"1341",2,"s",0.908799973316491,"i","omnis","2022-12-3041414141",0.0956622641533613,0.23526171175763,1
"1342",2,"s",0.69897849066183,"d","eius","2022-07-1141414141",,0.876946051372215,0
"1343",2,"h",0.0230253455229104,"t","magna","2022-11-0641414141",,0.860052005155012,0
"1344",2,"w",0.364446393679827,"p","nihil","2022-05-0741414141",0.185099763795733,0.482819379074499,0
"1345",3,"x",0.625276030506939,"c","ut","2024-03-1341414141",,0.116597136715427,0
"1346",4,"k",0.814471599645913,"b","laboris","2022-12-2141414141",,0.410892558749765,0
"1347",2,"k",0.340419754385948,"s","eius","2023-07-2041414141",,0.22587100090459,0
"1348",3,"t",0.451035335892811,"q","laboriosam,","2023-01-2541414141",,0.366596657549962,0
"1349",3,"u",0.78098226734437,"n","voluptatem","2024-04-0741414141",,0.0439374931156635,0
"1350",3,"a",0.950811200542375,"w","amet,
consectetur,","2024-05-1541414141",0.28697789250873,0.506458993768319,1
"1351",0,"n",0.154778538038954,"p","amet,","2024-05-0341414141",,0.555867753922939,0
"1352",0,"u",0.920326937455684,"n","esse","2023-09-2941414141",,0.477609761990607,0
"1353",1,"i",0.301537624327466,"","quia","2022-10-2641414141",,0.911402877653018,0
"1354",0,"w",0.86055457778275,"e","cupidatat","2023-01-0241414141",,0.659613207215443,0
"1355",1,"f",0.528137291548774,"e","ea","2022-06-2741414141",,0.57452038442716,0
"1356",2,"q",0.702488326467574,"z","nulla","2023-10-2641414141",,0.216411029687151,0
"1357",2,"j",0.658966303104535,"n","eum","2022-12-0741414141",,0.850135717075318,0
"1358",4,"o",0.624030064092949,"x","illo","2024-09-0941414141",,0.222573147853836,0
"1359",2,"q",0.0489808465354145,"m","quo","2024-07-1441414141",0.24009289778769,0.232030331622809,1
"1360",2,"h",0.0645494973286986,"c","ut","2022-10-0341414141",0.345811917213723,0.170175428269431,0
"1361",3,"m",0.347298594890162,"i","qui","2024-07-0841414141",,0.086147221038118,0
"1362",1,"z",0.377539883833379,"y","voluptatem","2024-12-2041414141",0.15167234512046,0.913820214569569,0
"1363",4,"n",0.0206685066223145,"j","ipsum","2022-05-1441414141",0.477647631196305,0.50492951925844,1
"1364",2,"u",0.266343242954463,"f","unde","2022-10-1541414141",,0.0177565803751349,0
"1365",2,"h",0.705630900338292,"o","ipsum","2024-07-1841414141",,0.791820322163403,0
"1366",2,"b",0.644105319632217,"r","dolore","2022-02-1741414141",,0.403668724000454,0
"1367",1,"k",0.252922534942627,"g","ab","2024-01-0841414141",,0.323378934757784,0
"1368",3,"f",0.745792432688177,"w","consequat.
Duis","2023-09-2941414141",0.46659314003773,0.151227989932522,0
"1369",1,"m",0.916286713210866,"f","quaerat","2025-01-1041414141",0.208383232587948,0.305004205554724,0
"1370",1,"n",0.473858039127663,"t","autem","2022-03-2341414141",,0.0975602024700493,0
"1371",2,"g",0.881369028007612,"k","ad","2022-11-2841414141",0.19008055049926,0.0552814661059529,0
"1372",1,"k",0.742430593352765,"e","deserunt","2023-06-2241414141",,0.868763588601723,0
"1373",2,"k",0.217192417010665,"u","consequatur,","2023-03-3041414141",0.306189592462033,0.566214026417583,0
"1374",3,"w",0.870406020898372,"h","modi","2022-07-2641414141",0.00633539236150682,0.152221869444475,0
"1375",3,"q",0.637647657189518,"s","exercitationem","2023-03-0641414141",0.40741692786105,0.74316223920323,0
"1376",4,"x",0.430029305396602,"q","laborum
Sed","2023-11-2041414141",,0.574305239832029,0
"1377",2,"i",0.879044333705679,"t","nostrum","2023-11-0841414141",,0.329804748762399,0
"1378",4,"u",0.285214975243434,"h","sit","2022-10-0141414141",0.139926234958693,0.714481667615473,0
"1379",0,"a",0.678167157806456,"d","officia","2023-01-0241414141",,0.947803862392902,1
"1380",3,"u",0.932013923535123,"l","velit,","2023-09-3041414141",0.114321109140292,0.126907392172143,0
"1381",2,"u",0.133439701516181,"k","vel","2022-04-1741414141",,0.595821210183203,0
"1382",2,"u",0.811137474374846,"l","ipsum","2023-01-2641414141",0.415700171142817,0.364234982058406,1
"1383",4,"s",0.0241612188983709,"m","magnam","2022-12-2441414141",0.0594871148932725,0.46280481829308,0
"1384",1,"w",0.0895983024965972,"p","in","2022-07-2341414141",0.474119033198804,0.915665331296623,1
"1385",4,"f",0.596849917666987,"f","accusantium","2024-08-1041414141",0.0235051123891026,0.797423416981474,0
"1386",2,"f",0.500254213111475,"u","amet,
consectetur,","2023-03-1941414141",,0.281298721209168,0
"1387",2,"r",0.236093885963783,"r","quia","2024-03-3141414141",,0.194515150273219,0
"1388",4,"d",0.940916057443246,"l","irure","2023-01-1641414141",0.291933967731893,0.924518188461661,0
"1389",1,"v",0.915099567733705,"q","iure","2023-09-0641414141",,0.384895004797727,0
"1390",2,"e",0.202830106951296,"c","pariatur.","2024-10-1341414141",,0.781589516904205,0
"1391",5,"a",0.20593182859011,"e","corporis","2024-05-1641414141",0.29882119782269,0.106176535598934,1
"1392",3,"v",0.182838561944664,"m","tempora","2024-10-2741414141",,0.226117159007117,0
"1393",2,"t",0.742301678285003,"o","quia","2023-03-0741414141",,0.605226940009743,0
"1394",2,"i",0.363556288648397,"b","quisquam","2023-09-2141414141",0.220628845272586,0.755499199964106,1
"1395",2,"h",0.825445090187714,"i","enim","2024-09-0241414141",0.375578503124416,0.926122180651873,1
"1396",3,"b",0.945430018706247,"i","error","2022-10-1241414141",0.010068096453324,0.959611140890047,0
"1397",3,"s",0.787023759214208,"l","in","2022-01-0541414141",,0.398488552309573,0
"1398",2,"w",0.251677547581494,"s","enim","2022-03-2241414141",0.161832871381193,0.247160893399268,1
"1399",1,"g",0.0456991363316774,"","laudantium,
totam","2024-08-2441414141",0.309752046363428,0.0450740966480225,0
"1400",2,"g",0.430466066347435,"b","fugit,","2023-10-0841414141",,0.326062902808189,0
"1401",2,"i",0.0703699397854507,"u","adipisci","2024-02-1341414141",0.0295577479992062,0.923719101352617,1
"1402",2,"x",0.301946353865787,"c","irure","2023-03-0941414141",0.284341493621469,0.415028338553384,0
"1403",1,"s",0.311077184975147,"l","in","2023-02-2541414141",0.350133491680026,0.35535003291443,1
"1404",2,"n",0.237716795410961,"l","ipsam","2024-05-1841414141",0.438792204717174,0.176344939041883,0
"1405",2,"v",0.851346892537549,"h","aute","2024-08-1241414141",0.19598624529317,0.866432942217216,0
"1406",3,"s",0.675195657648146,"e","nulla","2024-01-3141414141",,0.271577915875241,0
"1407",3,"m",0.892944474704564,"","pariatur","2022-01-2241414141",0.0347659282851964,0.895404110662639,0
"1408",4,"t",0.444391943281516,"v","ipsam","2024-07-2241414141",0.181030195439234,0.0840157431084663,0
"1409",1,"i",0.968405338237062,"m","amet,
consectetur,","2024-05-1541414141",,0.685103686293587,0
"1410",4,"j",0.912488328525797,"r","Ut","2023-08-2141414141",0.376443611457944,0.714628838468343,0
"1411",3,"j",0.176355960313231,"m","voluptatem","2023-05-0141414141",,0.385824846569449,0
"1412",4,"d",0.0711894722189754,"a","voluptate","2022-10-2241414141",,0.300517859170213,0
"1413",3,"k",0.256811433006078,"u","dolorem","2022-07-1241414141",0.0155496166553348,0.564251119736582,0
"1414",1,"l",0.921913562342525,"t","natus","2023-04-2041414141",,0.70906530180946,0
"1415",1,"x",0.490262118866667,"b","quia","2024-07-0541414141",,0.677234818227589,0
"1416",3,"d",0.185563156381249,"x","ex","2022-09-0341414141",,0.552608978236094,0
"1417",3,"x",0.893763545434922,"n","eiusmod","2023-07-1641414141",0.365419153589755,0.0821644745301455,0
"1418",2,"s",0.292595334816724,"c","sit","2023-02-0641414141",,0.961041370872408,0
"1419",3,"v",0.0278241720516235,"g","cillum","2022-09-0541414141",,0.715386973693967,0
"1420",2,"k",0.289723231224343,"m","consequatur?","2022-01-0441414141",0.287861694116145,0.414812081959099,0
"1421",4,"q",0.110696678515524,"g","quia","2023-01-1041414141",,0.0977917856071144,0
"1422",3,"f",0.78434839239344,"p","sequi
nesciunt.","2023-03-1141414141",0.00796151696704328,0.681690286844969,1
"1423",2,"n",0.959860915085301,"m","voluptas","2022-10-0741414141",,0.386218720348552,0
"1424",4,"m",0.965483481064439,"z","labore","2024-06-0441414141",,0.759748895186931,0
"1425",2,"m",0.783471942180768,"","in","2023-07-3141414141",,0.267245279857889,0
"1426",1,"a",0.191136481240392,"s","do","2022-03-2841414141",,0.438790175598115,0
"1427",2,"i",0.0163567618001252,"h","culpa","2023-01-0541414141",0.244903963059187,0.0779629787430167,0
"1428",5,"k",0.743799371644855,"","rem","2024-07-2941414141",0.254795699380338,0.314851447241381,0
"1429",4,"o",0.85838954593055,"j","pariatur.","2023-11-1841414141",,0.978476624935865,0
"1430",2,"s",0.733810487436131,"j","minim","2022-06-0141414141",,0.725996835390106,0
"1431",4,"v",0.650215127039701,"y","irure","2023-11-0741414141",,0.961018510628492,0
"1432",2,"i",0.386478896951303,"w","aliquip","2024-04-0141414141",0.207905428949744,0.140809536911547,1
"1433",3,"y",0.242281227139756,"","in","2023-06-2441414141",0.178413585294038,0.649442448513582,0
"1434",3,"t",0.0639463611878455,"m","eu
fugiat","2024-01-2841414141",0.0143516515381634,0.0892208453733474,0
"1435",2,"a",0.497730887262151,"f","enim","2024-11-1141414141",,0.379275976680219,0
"1436",2,"i",0.195579277118668,"","Nemo","2022-12-2541414141",0.165741006145254,0.972897916100919,1
"1437",3,"n",0.737581038614735,"l","exercitationem","2024-09-1641414141",0.0920092999003828,0.925626769894734,1
"1438",4,"e",0.723180095199496,"r","magni","2024-02-0341414141",0.478986007161438,0.9238366256468,1
"1439",3,"x",0.637792173074558,"n","Lorem","2024-10-1441414141",0.22897681593895,0.0809218171052635,1
"1440",3,"i",0.51829059002921,"u","velit,","2023-06-2341414141",0.24397086398676,0.438135688193142,0
"1441",1,"h",0.786887930706143,"q","veniam,","2023-04-2841414141",0.324195150984451,0.452370292507112,0
"1442",3,"e",0.880134174134582,"t","cupidatat","2022-09-2541414141",0.0348005378618836,0.117846152978018,0
"1443",1,"w",0.937847489956766,"u","rem","2023-09-2641414141",0.0218998976051807,0.811246889643371,0
"1444",2,"b",0.209271529922262,"j","accusantium","2023-08-2441414141",0.127971622161567,0.69074797234498,0
"1445",3,"q",0.651773334713653,"u","non","2022-02-2341414141",0.0519932999741286,0.254602257860824,0
"1446",3,"l",0.506520353956148,"g","nisi","2022-01-1841414141",,0.816037607612088,0
"1447",1,"h",0.0693520191125572,"g","est","2024-11-2341414141",,0.222827512538061,0
"1448",2,"q",0.90178467752412,"","deserunt","2024-04-2941414141",,0.463514568051323,0
"1449",3,"i",0.524551146198064,"j","non","2022-12-2341414141",0.160329014295712,0.561699824174866,1
"1450",2,"o",0.0292731442023069,"","omnis","2023-02-2741414141",,0.786433982895687,0
"1451",3,"u",0.00875666574575007,"k","adipiscing","2023-09-1641414141",0.437144332099706,0.114509085193276,1
"1452",3,"u",0.182748697465286,"j","suscipit","2022-03-0541414141",,0.656828995794058,0
"1453",3,"x",0.404131640447304,"g","mollit","2022-05-0241414141",0.0624091026838869,0.106351672904566,0
"1454",1,"f",0.4104983441066,"s","iure","2024-04-0141414141",0.0672738247085363,0.933613718487322,1
"1455",3,"e",0.212126198690385,"x","iste","2024-01-2241414141",,0.807329829549417,0
"1456",3,"z",0.624393435195088,"x","exercitationem","2023-12-0341414141",,0.106193267041817,0
"1457",2,"a",0.177356485975906,"i","voluptas","2024-12-0241414141",0.30404633609578,0.353133491007611,1
"1458",3,"o",0.37218485889025,"g","fugiat","2024-11-2141414141",,0.849442259408534,0
"1459",4,"v",0.269189245300367,"b","sit","2023-02-0241414141",0.19394247722812,0.711057518841699,0
"1460",1,"s",0.860221418086439,"n","quia","2024-05-0441414141",0.208590160124004,0.943292357726023,1
"1461",4,"y",0.999940398149192,"k","nostrum","2024-01-2241414141",0.39791842806153,0.0106344255618751,0
"1462",3,"b",0.690911303972825,"b","ut","2023-09-0141414141",,0.773267795331776,0
"1463",3,"w",0.158728163223714,"h","enim","2022-04-1241414141",0.19010123424232,0.83301258017309,0
"1464",2,"s",0.953362537780777,"i","quisquam","2024-05-1341414141",,0.968975944910198,0
"1465",0,"e",0.180966876680031,"p","culpa","2022-08-2441414141",,0.999045989708975,0
"1466",4,"q",0.079208237119019,"o","molestiae","2022-12-0741414141",0.224973894655704,0.548645009752363,0
"1467",4,"t",0.351571906590834,"w","voluptatem","2024-08-1241414141",,0.453898994950578,0
"1468",1,"z",0.724307805998251,"k","unde","2024-03-2741414141",,0.613307522144169,1
"1469",2,"j",0.350490163313225,"g","numquam","2024-10-0741414141",0.248418223345652,0.329210967989638,0
"1470",2,"i",0.310390646569431,"x","sit","2024-05-2141414141",0.380253326846287,0.684962374856696,1
"1471",3,"r",0.999660465866327,"l","qui","2022-01-2441414141",,0.33811771706678,0
